PlayerID,nameFirst,nameLast,FullName,DebutYear,FinalYear,Years,W,L,WPct,ERA,G,GS,GF,CG,SHO,SV,IPOuts,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BFP,WHIP,H9,HR9,BB9,SO9,SOW,SH,SF,GIDP,GG,InductionYear,votedBy
tewksbo01,Bob,Tewksbury,Bob Tewksbury,1986,1998,13,110,102,0.518867925,3.919756502,302,277,8,31,7,1,5421,1807,2043,884,787,142,292,22,812,41,7,24,7623,1.292197012,10.17542889,0.707249585,1.454344217,4.044272274,2.780821918,0,0,0,0,0,
thomato02,Tommy,Thomas,Tommy Thomas,1926,1937,12,117,128,0.47755102,4.114718953,398,267,86,128,15,12,6529,2176.33333,2341,1185,995,144,712,0,736,24,6,23,9488,1.402818198,9.680961877,0.595497014,2.944401904,3.043651406,1.033707865,0,0,0,0,0,
thomsjo01,John,Thomson,John Thomson,1997,2007,10,63,85,0.425675676,4.683022841,216,212,2,10,3,0,3811,1270.33333,1398,734,661,154,369,26,800,26,3,23,5470,1.390973501,9.904487037,1.09105222,2.614274476,5.667803741,2.16802168,36,37,0,0,0,
thornma01,Matt,Thornton,Matt Thornton,2004,2015,12,35,46,0.432098765,3.345379435,730,1,162,0,0,23,1937,645.66667,572,261,240,50,245,37,633,19,0,28,2722,1.265358796,7.973154321,0.696954049,3.41507484,8.823438261,2.583673469,19,18,2,0,0,
tiantlu01,Luis,Tiant,Luis Tiant,1964,1982,19,229,172,0.571072319,3.304331201,573,484,51,187,49,15,10459,3486.33333,3075,1400,1280,346,1104,53,2416,49,4,27,14365,1.198680563,7.938139409,0.893202028,2.849985661,6.236925142,2.188405797,0,0,0,0,0,
tidrodi01,Dick,Tidrow,Dick Tidrow,1972,1984,13,100,94,0.515463918,3.684160298,620,138,244,32,5,55,5240,1746.66667,1705,807,715,163,579,112,975,43,2,32,7412,1.307633585,8.785305327,0.839885495,2.983396941,5.023854952,1.683937824,0,0,0,0,0,
tiefebo01,Bobby,Tiefenauer,Bobby Tiefenauer,1952,1968,10,9,25,0.264705882,3.844936709,179,0,109,0,0,23,948,316,312,161,135,29,87,15,204,12,1,10,1338,1.262658228,8.886075949,0.825949367,2.477848101,5.810126582,2.344827586,0,0,0,0,0,
timlimi01,Mike,Timlin,Mike Timlin,1991,2008,18,75,73,0.506756757,3.63188487,1058,4,467,0,0,141,3613,1204.33333,1168,533,486,118,377,72,872,47,3,31,5082,1.282867427,8.728480511,0.881815668,2.817326329,6.516468327,2.312997347,33,19,0,0,0,
tomkobr01,Brett,Tomko,Brett Tomko,1997,2011,14,100,103,0.492610837,4.653634361,397,266,39,13,2,2,5448,1816,1898,1011,939,255,582,52,1209,37,3,63,7824,1.365638767,9.406387665,1.26376652,2.884361233,5.991740088,2.077319588,56,40,0,0,0,
tomlida01,Dave,Tomlin,Dave Tomlin,1972,1986,13,25,12,0.675675676,3.819426361,409,1,138,0,0,12,1534,511.33333,543,261,217,32,198,58,278,12,7,12,2239,1.449152552,9.557366425,0.56323338,3.485006542,4.893089993,1.404040404,0,0,0,0,0,
toneyfr01,Fred,Toney,Fred Toney,1911,1923,12,139,102,0.576763485,2.688576609,336,271,48,158,28,12,6618,2206,2037,835,659,59,583,0,718,46,5,37,8988,1.187669991,8.310516772,0.240707162,2.378513146,2.929283772,1.231560892,0,0,0,0,0,
torremi01,Mike,Torrez,Mike Torrez,1967,1984,18,185,160,0.536231884,3.961892247,494,458,13,117,15,0,9132,3044,3043,1501,1340,223,1371,84,1404,59,11,103,13179,1.450065703,8.997043364,0.659329829,4.053547963,4.151116951,1.024070022,0,0,0,0,0,
torresa01,Salomon,Torres,Salomon Torres,1993,2008,12,44,58,0.431372549,4.312352495,497,64,168,3,1,57,2542,847.33333,857,446,406,91,349,43,540,51,4,33,3696,1.423288755,9.102675095,0.966561766,3.706923697,5.73564125,1.547277937,33,15,0,0,0,
trachst01,Steve,Trachsel,Steve Trachsel,1993,2008,16,143,159,0.473509934,4.386645342,420,417,1,20,7,0,7503,2501,2587,1327,1219,348,943,63,1591,52,16,64,10799,1.411435426,9.30947621,1.25229908,3.393442623,5.725309876,1.687168611,54,50,0,0,0,
trombmi01,Mike,Trombley,Mike Trombley,1992,2002,11,37,47,0.44047619,4.479262654,509,36,195,0,0,44,2387,795.66667,800,427,396,114,319,37,672,30,1,42,3471,1.40636782,9.049015463,1.289484703,3.608294916,7.601172989,2.106583072,15,6,0,0,0,
troutdi01,Dizzy,Trout,Dizzy Trout,1939,1957,15,170,161,0.513595166,3.23260364,521,322,134,158,28,35,8177,2725.66667,2641,1166,979,112,1046,0,1256,34,7,50,11615,1.352696586,8.720435357,0.369817781,3.45383392,4.14724226,1.200764818,0,0,0,0,0,
troutst01,Steve,Trout,Steve Trout,1978,1989,12,88,92,0.488888889,4.178285977,301,236,25,32,9,4,4504,1501.33333,1665,791,697,90,578,48,656,33,16,50,6550,1.494005332,9.981127908,0.539520427,3.464920079,3.932504449,1.134948097,0,0,0,0,0,
truckvi01,Virgil,Trucks,Virgil Trucks,1941,1958,17,177,135,0.567307692,3.385485278,517,328,113,124,33,30,8047,2682.33333,2416,1124,1009,188,1088,19,1534,47,6,63,11378,1.30632534,8.106375057,0.630794086,3.650553006,5.147011315,1.409926471,0,0,0,0,0,
tsitojo01,John,Tsitouris,John Tsitouris,1957,1968,11,34,38,0.472222222,4.126696833,149,84,20,18,5,3,1989,663,653,348,304,71,260,12,432,40,7,47,2902,1.377073906,8.864253394,0.963800905,3.529411765,5.864253394,1.661538462,0,0,0,0,0,
tudorjo01,John,Tudor,John Tudor,1979,1990,12,117,72,0.619047619,3.120200334,281,263,5,50,16,1,5391,1797,1677,700,623,156,475,32,988,29,10,18,7368,1.197551475,8.398998331,0.78130217,2.378964942,4.948247078,2.08,0,0,0,0,0,
turlebo01,Bob,Turley,Bob Turley,1951,1963,12,101,85,0.543010753,3.641689366,310,237,38,78,24,12,5138,1712.66667,1366,753,693,140,1068,21,1265,56,3,39,7447,1.421175552,7.178279472,0.735694821,5.612300495,6.647528208,1.184456929,0,0,0,0,0,
twitcwa01,Wayne,Twitchell,Wayne Twitchell,1970,1979,10,48,65,0.424778761,3.979303857,282,133,48,15,6,2,3189,1063,983,541,470,92,537,43,789,40,7,58,4628,1.429915334,8.322671684,0.778927563,4.546566322,6.680150517,1.469273743,0,0,0,0,0,
tylerle01,Lefty,Tyler,Lefty Tyler,1910,1921,12,127,116,0.522633745,2.946188341,323,265,45,179,30,7,6690,2230,1990,947,730,51,829,0,1003,67,4,55,9222,1.264125561,8.031390135,0.205829596,3.34573991,4.047982063,1.209891435,0,0,0,0,0,
uhlege01,George,Uhle,George Uhle,1919,1936,17,200,166,0.546448087,3.992734262,513,368,114,232,21,25,9359,3119.66667,3417,1635,1384,119,966,0,1135,113,5,55,13639,1.404957793,9.857783941,0.343305908,2.786836197,3.274388286,1.17494824,0,0,0,0,0,
underto01,Tom,Underwood,Tom Underwood,1974,1984,11,86,87,0.497109827,3.887137453,379,203,68,35,6,18,4758,1586,1554,772,685,130,662,38,948,28,12,62,6814,1.397225725,8.818411097,0.737704918,3.756620429,5.379571248,1.432024169,0,0,0,0,0,
urbinug01,Ugueth,Urbina,Ugueth Urbina,1995,2005,11,44,49,0.47311828,3.44598472,583,21,408,0,0,237,2092,697.33333,539,289,267,86,307,30,814,6,6,29,2918,1.213193122,6.956500989,1.109942644,3.962237113,10.50573619,2.651465798,10,12,0,0,0,
valdeis01,Ismael,Valdez,Ismael Valdez,1994,2005,12,104,105,0.497607656,4.087924123,325,288,12,13,6,1,5482,1827.33333,1872,892,830,234,523,39,1173,47,18,23,7760,1.310653049,9.21999272,1.15249909,2.575884718,5.777271079,2.242829828,23,21,0,0,0,
valenfe01,Fernando,Valenzuela,Fernando Valenzuela,1980,1997,17,173,153,0.530674847,3.544709898,453,424,10,113,31,2,8790,2930,2718,1303,1154,226,1151,65,2074,25,11,119,12398,1.320477816,8.348805461,0.694197952,3.535494881,6.370648464,1.801911381,0,0,0,1,0,
valvejo01,Jose,Valverde,Jose Valverde,2003,2014,12,27,33,0.45,3.269698589,626,0,520,0,0,288,1891,630.33333,490,255,229,67,264,31,692,26,3,24,2646,1.196192497,6.996298292,0.956636705,3.769434182,9.880486567,2.621212121,12,16,1,0,0,
vanceda01,Dazzy,Vance,Dazzy Vance,1915,1935,16,197,140,0.584569733,3.239999996,442,347,53,216,29,11,8900,2966.66667,2809,1246,1068,132,840,0,2045,77,2,37,12369,1.229999999,8.521685384,0.400449438,2.548314604,6.203932577,2.43452381,0,0,0,0,1955,BBWAA
vandejo01,Johnny,Vander Meer,Johnny Vander Meer,1937,1951,13,119,121,0.495833333,3.442350327,346,285,28,131,29,2,6314,2104.66667,1799,915,805,100,1132,0,1294,21,3,37,9034,1.392619573,7.692904644,0.427621159,4.840671516,5.533417793,1.143109541,0,0,0,0,0,
vangiel01,Elam,Vangilder,Elam Vangilder,1919,1929,11,99,102,0.492537313,4.275305995,367,187,120,90,13,19,5147,1715.66667,1894,1012,815,92,699,0,474,42,3,22,7694,1.511365841,9.935496386,0.482611229,3.666796185,2.486496984,0.678111588,0,0,0,0,0,
vanpoto01,Todd,Van Poppel,Todd Van Poppel,1991,2004,11,40,52,0.434782609,5.57662624,359,98,84,2,1,4,2721,907,944,587,562,143,461,21,711,22,7,47,4049,1.549062845,9.367144432,1.418963616,4.574421169,7.055126792,1.542299349,16,8,0,0,0,
vargaja01,Jason,Vargas,Jason Vargas,2005,2015,10,67,70,0.489051095,4.196197288,213,193,7,11,6,0,3629,1209.66667,1234,595,564,149,354,23,794,31,8,14,5146,1.312758332,9.181041584,1.108569851,2.633783404,5.907412494,2.242937853,27,32,11,0,0,
vaughhi01,Hippo,Vaughn,Hippo Vaughn,1908,1921,13,178,137,0.565079365,2.485714286,390,331,45,215,41,5,8190,2730,2461,1039,754,39,817,0,1416,85,7,63,11225,1.200732601,8.113186813,0.128571429,2.693406593,4.668131868,1.733170135,0,0,0,0,0,
vazquja01,Javier,Vazquez,Javier Vazquez,1998,2011,14,165,160,0.507692308,4.217957746,450,443,5,28,8,0,8520,2840,2784,1431,1331,373,763,58,2536,88,4,76,11935,1.248943662,8.822535211,1.182042254,2.417957746,8.036619718,3.323722149,91,59,0,0,0,
vealebo01,Bob,Veale,Bob Veale,1962,1974,13,120,95,0.558139535,3.074766355,397,255,63,78,20,21,5778,1926,1684,755,658,91,858,62,1703,29,9,92,8163,1.319833853,7.869158879,0.425233645,4.009345794,7.957943925,1.984848485,0,0,0,0,0,
veresda01,Dave,Veres,Dave Veres,1994,2003,10,36,35,0.507042254,3.436599424,605,0,284,0,0,95,2082,694,661,287,265,78,257,30,617,28,7,45,2957,1.322766571,8.57204611,1.011527378,3.332853026,8.001440922,2.40077821,12,10,0,0,0,
verlaju01,Justin,Verlander,Justin Verlander,2005,2015,11,157,97,0.618110236,3.516735086,318,318,0,21,7,0,6334,2111.33333,1901,900,825,187,642,22,1943,72,17,67,8761,1.204452165,8.10341018,0.79712662,2.736659303,8.282443966,3.026479751,36,46,16,0,0,
villaca01,Carlos,Villanueva,Carlos Villanueva,2006,2015,10,49,53,0.480392157,4.175558745,425,76,99,0,0,10,2774,924.66667,878,441,429,122,309,31,801,31,1,30,3913,1.283705835,8.545782233,1.187454934,3.007570285,7.796322971,2.59223301,32,22,3,0,0,
villoro01,Ron,Villone,Ron Villone,1995,2009,15,61,65,0.484126984,4.731164384,717,93,168,2,0,8,3504,1168,1115,665,614,136,637,39,925,68,2,48,5193,1.5,8.591609589,1.047945205,4.908390411,7.127568493,1.452119309,38,34,0,0,0,
violafr01,Frank,Viola,Frank Viola,1982,1996,15,176,150,0.539877301,3.728405222,421,420,0,74,16,0,8509,2836.33333,2827,1303,1175,294,864,39,1844,48,12,86,11933,1.301328007,8.97038431,0.932894583,2.741567755,5.851216366,2.134259259,0,0,0,0,0,
vizcalu01,Luis,Vizcaino,Luis Vizcaino,1999,2009,11,35,30,0.538461538,4.329878022,543,0,156,0,0,8,1640,546.66667,495,273,263,79,237,37,492,16,2,26,2347,1.339024382,8.149390194,1.300609748,3.901829245,8.099999951,2.075949367,16,21,0,0,0,
vogelry01,Ryan,Vogelsong,Ryan Vogelsong,2000,2015,11,58,68,0.46031746,4.452603056,265,165,48,2,1,0,3323,1107.66667,1124,590,548,118,431,33,839,60,2,27,4838,1.403851937,9.132711378,0.958772191,3.501956053,6.817032781,1.946635731,51,36,15,0,0,
volqued01,Edinson,Volquez,Edinson Volquez,2005,2015,11,79,68,0.537414966,4.293644409,225,218,1,3,1,0,3729,1243,1186,643,593,125,592,23,1090,65,5,65,5446,1.430410298,8.587288817,0.905068383,4.286403862,7.892196299,1.841216216,48,38,17,0,0,
vosbeed01,Ed,Vosberg,Ed Vosberg,1986,2002,10,10,15,0.4,4.320000062,266,3,82,0,0,13,700,233.33333,250,126,112,22,109,14,179,7,8,10,1033,1.538571451,9.642857281,0.848571441,4.204285774,6.904285813,1.642201835,1,0,0,0,0,
vuckope01,Pete,Vuckovich,Pete Vuckovich,1975,1986,11,93,69,0.574074074,3.661016958,286,186,67,38,8,10,4366,1455.33333,1454,665,592,107,545,29,882,35,10,46,6189,1.373568487,8.991754487,0.661704078,3.370361895,5.454420535,1.618348624,0,0,0,0,0,
wadderu01,Rube,Waddell,Rube Waddell,1897,1910,13,193,143,0.574404762,2.16085097,407,340,53,261,50,5,8884,2961.33333,2460,1063,711,37,803,0,2316,117,4,77,12101,1.101868529,7.476362008,0.112449347,2.440454753,7.038721305,2.884184309,0,0,0,0,1946,Old Timers
wagnebi02,Billy,Wagner,Billy Wagner,1995,2010,16,47,40,0.540229885,2.312292359,853,0,703,0,0,422,2709,903,601,262,232,82,300,26,1196,33,1,43,3600,0.997785161,5.990033223,0.817275748,2.990033223,11.92026578,3.986666667,17,10,0,0,0,
wainwad01,Adam,Wainwright,Adam Wainwright,2005,2015,10,121,67,0.643617021,2.981524734,287,221,13,21,9,3,4709,1569.66667,1430,566,520,104,390,20,1326,42,3,35,6420,1.159481841,8.199193017,0.596304947,2.23614355,7.60288807,3.4,74,32,24,2,0,
waitsri01,Rick,Waits,Rick Waits,1973,1985,12,79,92,0.461988304,4.250875964,317,190,45,47,10,8,4281,1427,1514,741,674,110,568,34,659,11,1,37,6152,1.459004905,9.548703574,0.693763139,3.582340575,4.156271899,1.160211268,0,0,0,0,0,
wakefti01,Tim,Wakefield,Tim Wakefield,1992,2011,19,200,180,0.526315789,4.413059205,627,463,78,33,6,22,9679,3226.33333,3152,1791,1582,418,1205,33,2156,186,8,134,13939,1.350449428,8.792643877,1.16602955,3.361400975,6.014257677,1.789211618,29,61,0,0,0,
walberu01,Rube,Walberg,Rube Walberg,1923,1937,15,155,141,0.523648649,4.16301059,544,307,145,140,15,32,7932,2644,2795,1423,1223,163,1031,0,1085,27,2,40,11538,1.447049924,9.513993949,0.55484115,3.509455371,3.693267776,1.052376334,0,0,0,0,0,
walkbo01,Bob,Walk,Bob Walk,1980,1993,14,105,81,0.564516129,4.030012005,350,259,24,16,6,5,4998,1666,1671,829,746,143,606,36,848,40,33,80,7127,1.366746699,9.027010804,0.772509004,3.273709484,4.581032413,1.399339934,0,0,0,0,0,
walkebi01,Bill,Walker,Bill Walker,1927,1936,10,97,77,0.557471264,3.588722301,272,192,49,83,15,8,4469,1489.66667,1576,711,594,99,538,0,626,26,2,16,6505,1.419109417,9.521593176,0.598120384,3.250391579,3.782054142,1.163568773,0,0,0,0,0,
walkeja01,Jamie,Walker,Jamie Walker,1997,2009,10,19,21,0.475,4.133484163,545,2,127,0,0,12,1326,442,463,226,203,73,110,21,318,18,2,15,1903,1.29638009,9.42760181,1.486425339,2.239819005,6.475113122,2.890909091,10,14,0,0,0,
walshed01,Ed,Walsh,Ed Walsh,1904,1917,14,195,126,0.607476636,1.815585294,430,315,102,250,57,34,8893,2964.33333,2346,877,598,23,617,0,1736,54,14,84,11713,0.999550209,7.122680768,0.069830204,1.873271114,5.270662325,2.813614263,0,0,0,0,1946,Old Timers
waltebu01,Bucky,Walters,Bucky Walters,1931,1950,16,198,160,0.553072626,3.301803733,428,398,18,242,42,4,9314,3104.66667,2990,1343,1139,154,1121,0,1107,51,6,63,13140,1.324135708,8.667597156,0.446424736,3.249624218,3.209040151,0.987511151,0,0,0,0,0,
warnelo01,Lon,Warneke,Lon Warneke,1930,1945,15,192,121,0.61341853,3.182939982,445,343,65,192,30,13,8347,2782.33333,2726,1164,984,175,739,0,1140,27,1,50,11608,1.245357615,8.817778853,0.566071643,2.390439682,3.687552418,1.542625169,0,0,0,0,0,
wasdijo01,John,Wasdin,John Wasdin,1995,2007,12,39,39,0.5,5.275210106,328,65,78,2,0,7,2380,793.33333,874,494,465,135,252,34,527,29,2,18,3475,1.419327737,9.915126092,1.531512611,2.858823541,5.978571454,2.091269841,3,18,0,0,0,
washbja01,Jarrod,Washburn,Jarrod Washburn,1998,2009,12,107,109,0.49537037,4.095152917,312,300,4,9,4,1,5591,1863.66667,1855,900,848,240,569,21,1103,65,3,30,7889,1.300661776,8.958147006,1.159005543,2.747808974,5.326596306,1.938488576,46,51,0,0,0,
washbra01,Ray,Washburn,Ray Washburn,1961,1970,10,72,64,0.529411765,3.534031404,239,166,31,25,10,5,3629,1209.66667,1208,545,475,107,354,48,700,18,4,20,5080,1.291264808,8.987599865,0.796087074,2.633783404,5.208046279,1.97740113,0,0,0,0,0,
watted01,Eddie,Watt,Eddie Watt,1966,1975,10,38,36,0.513513514,2.906013123,411,13,240,1,0,80,1979,659.66667,530,244,213,37,254,48,462,24,1,37,2728,1.188479024,7.230924673,0.504800402,3.465386541,6.303183394,1.818897638,0,0,0,0,0,
weathda01,David,Weathers,David Weathers,1991,2009,19,73,88,0.453416149,4.250423842,964,69,304,0,0,75,4129,1376.33333,1432,711,650,133,604,78,976,57,6,41,6071,1.479292811,9.364010679,0.869702109,3.949624616,6.382174876,1.61589404,55,23,0,0,0,
weaveje01,Jeff,Weaver,Jeff Weaver,1999,2010,11,104,119,0.466367713,4.705658324,355,274,21,16,7,2,5514,1838,1997,1023,961,227,516,44,1214,124,3,37,7970,1.367247008,9.778563656,1.111534276,2.526659412,5.944504897,2.352713178,65,56,0,0,0,
weaveje02,Jered,Weaver,Jered Weaver,2006,2015,10,138,81,0.630136986,3.401191121,291,291,0,13,7,0,5541,1847,1652,732,698,209,488,15,1495,47,1,36,7573,1.158635625,8.049810504,1.01840823,2.377910125,7.28478614,3.06352459,32,42,9,0,0,
wegmabi01,Bill,Wegman,Bill Wegman,1985,1995,11,81,90,0.473684211,4.158048552,262,216,19,33,4,2,4448,1482.66667,1567,769,685,187,352,22,696,40,8,19,6254,1.294289565,9.511915446,1.135116904,2.136690643,4.224820134,1.977272727,0,0,0,0,0,
wehmehe01,Herm,Wehmeier,Herm Wehmeier,1945,1958,13,92,108,0.46,4.797004992,361,240,48,79,9,9,5409,1803,1806,1044,961,210,852,22,794,31,3,48,7925,1.474209651,9.014975042,1.048252912,4.252911814,3.963394343,0.931924883,0,0,0,0,0,
weilabo01,Bob,Weiland,Bob Weiland,1928,1940,12,62,94,0.397435897,4.239615857,277,179,47,66,7,7,4165,1388.33333,1463,794,654,85,611,0,614,37,5,13,6150,1.493877555,9.484033636,0.551020409,3.960864355,3.980312134,1.004909984,0,0,0,0,0,
welchbo01,Bob,Welch,Bob Welch,1978,1994,17,211,146,0.591036415,3.466688228,506,462,20,61,28,8,9276,3092,2894,1310,1191,267,1034,60,1969,79,45,55,12956,1.270375162,8.423673997,0.777166882,3.009702458,5.731241915,1.904255319,0,0,0,0,0,
welchmi01,Mickey,Welch,Mickey Welch,1880,1892,13,307,210,0.593810445,2.711995002,565,549,15,525,41,4,14406,4802,4587,2556,1447,106,1297,0,1850,29,1,274,18186,1.225322782,8.597042899,0.198667222,2.430862141,3.467305289,1.426368543,0,0,0,0,1973,Veterans
wellsda01,David,Wells,David Wells,1987,2007,21,239,157,0.603535354,4.129688863,660,489,65,54,12,13,10317,3439,3635,1702,1578,407,719,65,2201,83,17,101,14413,1.266065717,9.512939808,1.065135214,1.881651643,5.760104682,3.061196106,46,36,0,0,0,
wellsed01,Ed,Wells,Ed Wells,1923,1934,11,68,69,0.496350365,4.652150405,291,140,81,54,7,13,3697,1232.33333,1417,740,637,78,468,0,403,12,6,13,5498,1.529618614,10.34866111,0.56965107,3.41790642,2.943197195,0.861111111,0,0,0,0,0,
wellski01,Kip,Wells,Kip Wells,1999,2012,12,69,103,0.401162791,4.707347459,296,219,24,3,2,2,4015,1338.33333,1390,773,700,151,635,53,963,70,3,67,5970,1.513075969,9.347447097,1.015442095,4.270236623,6.475965147,1.516535433,62,43,0,0,0,
wendetu01,Turk,Wendell,Turk Wendell,1993,2004,11,36,33,0.52173913,3.930820837,552,6,184,0,0,33,1937,645.66667,583,301,282,73,324,55,515,28,5,17,2812,1.404749606,8.126484212,1.017552912,4.516262238,7.178626705,1.589506173,14,12,0,0,0,
westbja01,Jake,Westbrook,Jake Westbrook,2000,2013,13,105,103,0.504807692,4.320617959,315,273,11,15,4,0,5243,1747.66667,1885,922,839,148,571,37,965,68,1,41,7517,1.405302305,9.707228667,0.762159068,2.940492079,4.969483111,1.690017513,61,48,0,0,0,
westda01,David,West,David West,1988,1998,10,31,38,0.449275362,4.663348973,204,78,39,2,0,3,1708,569.33333,525,321,295,65,311,10,437,16,4,26,2522,1.468384084,8.299180376,1.02751757,4.916276375,6.908079666,1.405144695,0,0,0,0,0,
wettejo01,John,Wetteland,John Wetteland,1989,2000,12,48,45,0.516129032,2.929411765,618,17,523,0,0,330,2295,765,616,287,249,73,252,30,804,16,1,40,3145,1.134640523,7.247058824,0.858823529,2.964705882,9.458823529,3.19047619,4,4,0,0,0,
weyhigu01,Gus,Weyhing,Gus Weyhing,1887,1901,14,264,232,0.532258065,3.885685658,538,503,35,448,28,4,12973,4324.33333,4562,2788,1867,120,1566,0,1665,109,2,130,9215,1.417097049,9.494642727,0.24974948,3.259230712,3.465274033,1.063218391,0,0,0,0,0,
wheelda01,Dan,Wheeler,Dan Wheeler,1999,2012,13,25,43,0.367647059,3.975546285,589,9,187,0,0,43,1922,640.66667,589,298,283,89,194,32,555,13,2,20,2680,1.222164406,8.274193505,1.250260139,2.725286146,7.796566036,2.860824742,19,23,0,0,0,
whitedo01,Doc,White,Doc White,1901,1913,13,189,156,0.547826087,2.391318645,427,363,53,262,45,5,9123,3041,2743,1115,808,33,670,0,1384,119,7,62,9414,1.122328182,8.118053272,0.097665242,1.982900362,4.096021046,2.065671642,0,0,0,0,0,
whiteea01,Earl,Whitehill,Earl Whitehill,1923,1939,17,218,185,0.540942928,4.357770708,541,473,46,226,16,11,10694,3564.66667,3917,2018,1726,192,1431,0,1350,101,6,43,15795,1.50028053,9.889564232,0.484757808,3.612960535,3.408453335,0.943396226,0,0,0,0,0,
whitega01,Gabe,White,Gabe White,1994,2005,11,34,26,0.566666667,4.510513992,472,15,122,0,0,17,1712,570.66667,556,293,286,96,141,26,454,16,0,6,2385,1.221378498,8.768691538,1.514018683,2.22371494,7.160046687,3.219858156,10,14,0,0,0,
whiteha01,Hal,White,Hal White,1941,1954,12,46,54,0.46,3.784498384,336,67,144,23,7,25,2761,920.33333,875,443,387,47,450,0,349,14,2,20,3986,1.439695768,8.556682392,0.459616083,4.400579516,3.412893891,0.775555556,0,0,0,0,0,
whitema02,Matt,Whiteside,Matt Whiteside,1992,2005,11,18,15,0.545454545,5.231527094,286,1,89,0,0,9,1218,406,455,256,236,52,157,21,259,9,6,16,1792,1.507389163,10.0862069,1.15270936,3.480295567,5.74137931,1.649681529,2,2,0,0,0,
whiteri01,Rick,White,Rick White,1994,2007,12,42,54,0.4375,4.454580728,613,18,172,0,0,16,2576,858.66667,930,485,425,91,289,49,542,34,4,30,3725,1.419642852,9.74767077,0.953804344,3.029114895,5.680900599,1.875432526,30,20,0,0,0,
whitewi01,Will,White,Will White,1877,1886,10,229,166,0.579746835,2.276251409,403,401,2,394,36,0,10628,3542.66667,3440,1844,896,65,496,0,1041,68,0,168,14829,1.111027474,8.739179518,0.165129846,1.260067744,2.644617988,2.098790323,0,0,0,0,0,
whitnji01,Jim,Whitney,Jim Whitney,1881,1890,10,191,204,0.483544304,2.970540569,413,396,16,377,26,2,10489,3496.33333,3598,2026,1154,79,411,0,1571,27,2,214,14450,1.146629804,9.261702745,0.203355897,1.057965489,4.043950809,3.822384428,0,0,0,0,0,
whitsed01,Ed,Whitson,Ed Whitson,1977,1991,15,126,123,0.506024096,3.792292819,452,333,48,35,12,8,6721,2240.33333,2240,1045,944,211,698,54,1266,29,14,32,9479,1.311411994,8.998660927,0.847641721,2.804047021,5.085850327,1.813753582,0,0,0,0,0,
wickeda01,Dave,Wickersham,Dave Wickersham,1960,1969,10,68,57,0.544,3.662511131,283,124,73,29,5,18,3369,1123,1071,514,457,100,384,24,638,56,7,29,4761,1.295636687,8.583259127,0.801424755,3.07747106,5.113089938,1.661458333,0,0,0,0,0,
wickmbo01,Bob,Wickman,Bob Wickman,1992,2007,15,63,61,0.508064516,3.569405099,835,28,511,1,1,267,3177,1059,1051,469,420,80,432,45,785,38,2,32,4586,1.400377715,8.932011331,0.679886686,3.671388102,6.671388102,1.81712963,12,7,0,0,0,
